customer_id,customer_rating,review_text,sentiment
8057,2,product stopped working after few days.,negative
8058,4,very satisfied with the quality.,positive
8059,4,great value for money.,positive
8060,5,fast delivery and great packaging.,positive
8061,5,"amazing experience, highly recommend!",positive
8062,1,customer service was unhelpful.,negative
8063,4,"amazing experience, highly recommend!",positive
8064,1,customer service was unhelpful.,negative
8065,4,"amazing experience, highly recommend!",positive
8066,1,not worth the price.,negative
8067,2,late delivery and poor packaging.,negative
8068,4,"amazing experience, highly recommend!",positive
8069,2,product stopped working after few days.,negative
8070,4,excellent product! exceeded expectations.,positive
8071,1,customer service was unhelpful.,negative
8072,4,fast delivery and great packaging.,positive
8073,5,"amazing experience, highly recommend!",positive
8074,4,excellent product! exceeded expectations.,positive
8075,2,late delivery and poor packaging.,negative
8076,3,"product is okay, nothing special.",neutral
8077,2,not worth the price.,negative
8078,2,customer service was unhelpful.,negative
8079,3,works fine but could be better.,neutral
8080,1,product stopped working after few days.,negative
8081,2,very disappointed with the quality.,negative
8082,5,"amazing experience, highly recommend!",positive
8083,4,excellent product! exceeded expectations.,positive
8084,2,product stopped working after few days.,negative
8085,1,product stopped working after few days.,negative
8086,2,customer service was unhelpful.,negative
8087,1,product stopped working after few days.,negative
8088,4,fast delivery and great packaging.,positive
8089,3,works fine but could be better.,neutral
8090,4,very satisfied with the quality.,positive
8091,5,"amazing experience, highly recommend!",positive
8092,3,neutral about the quality.,neutral
8093,4,very satisfied with the quality.,positive
8094,3,"product is okay, nothing special.",neutral
8095,4,fast delivery and great packaging.,positive
8096,5,great value for money.,positive
8097,5,"amazing experience, highly recommend!",positive
8098,3,"delivery was fine, product is decent.",neutral
8099,3,"delivery was fine, product is decent.",neutral
8100,5,excellent product! exceeded expectations.,positive
8101,1,customer service was unhelpful.,negative
8102,5,great value for money.,positive
8103,4,excellent product! exceeded expectations.,positive
8104,1,very disappointed with the quality.,negative
8105,3,average experience overall.,neutral
8106,4,excellent product! exceeded expectations.,positive
8107,3,neutral about the quality.,neutral
8108,5,"amazing experience, highly recommend!",positive
8109,3,"delivery was fine, product is decent.",neutral
8110,3,"product is okay, nothing special.",neutral
8111,2,late delivery and poor packaging.,negative
8112,2,product stopped working after few days.,negative
8113,3,average experience overall.,neutral
8114,2,late delivery and poor packaging.,negative
8115,1,late delivery and poor packaging.,negative
8116,4,great value for money.,positive
8117,2,customer service was unhelpful.,negative
8118,4,excellent product! exceeded expectations.,positive
8119,5,"amazing experience, highly recommend!",positive
8120,3,"delivery was fine, product is decent.",neutral
8121,1,not worth the price.,negative
8122,3,works fine but could be better.,neutral
8123,1,not worth the price.,negative
8124,3,average experience overall.,neutral
8125,5,fast delivery and great packaging.,positive
8126,2,late delivery and poor packaging.,negative
8127,2,customer service was unhelpful.,negative
8128,1,very disappointed with the quality.,negative
8129,2,customer service was unhelpful.,negative
8130,1,late delivery and poor packaging.,negative
8131,3,neutral about the quality.,neutral
8132,3,average experience overall.,neutral
8133,4,excellent product! exceeded expectations.,positive
8134,4,very satisfied with the quality.,positive
8135,1,product stopped working after few days.,negative
8136,5,great value for money.,positive
8137,2,not worth the price.,negative
8138,5,great value for money.,positive
8139,5,"amazing experience, highly recommend!",positive
8140,2,customer service was unhelpful.,negative
8141,4,"amazing experience, highly recommend!",positive
8142,3,"delivery was fine, product is decent.",neutral
8143,4,very satisfied with the quality.,positive
8144,3,average experience overall.,neutral
8145,1,late delivery and poor packaging.,negative
8146,2,product stopped working after few days.,negative
8147,2,product stopped working after few days.,negative
8148,2,not worth the price.,negative
8149,4,excellent product! exceeded expectations.,positive
8150,5,fast delivery and great packaging.,positive
8151,1,product stopped working after few days.,negative
8152,1,product stopped working after few days.,negative
8153,2,not worth the price.,negative
8154,1,not worth the price.,negative
8155,5,excellent product! exceeded expectations.,positive
8156,2,not worth the price.,negative
8157,4,great value for money.,positive
8158,3,neutral about the quality.,neutral
8159,2,late delivery and poor packaging.,negative
8160,1,product stopped working after few days.,negative
8161,3,"product is okay, nothing special.",neutral
8162,2,very disappointed with the quality.,negative
8163,2,product stopped working after few days.,negative
8164,5,excellent product! exceeded expectations.,positive
8165,1,product stopped working after few days.,negative
8166,2,not worth the price.,negative
8167,1,very disappointed with the quality.,negative
8168,3,"product is okay, nothing special.",neutral
8169,3,"delivery was fine, product is decent.",neutral
8170,5,excellent product! exceeded expectations.,positive
8171,1,product stopped working after few days.,negative
8172,4,excellent product! exceeded expectations.,positive
8173,5,great value for money.,positive
8174,4,excellent product! exceeded expectations.,positive
8175,5,fast delivery and great packaging.,positive
8176,5,very satisfied with the quality.,positive
8177,1,customer service was unhelpful.,negative
8178,1,customer service was unhelpful.,negative
8179,1,very disappointed with the quality.,negative
8180,5,excellent product! exceeded expectations.,positive
8181,1,product stopped working after few days.,negative
8182,1,product stopped working after few days.,negative
8183,3,average experience overall.,neutral
8184,1,late delivery and poor packaging.,negative
8185,4,great value for money.,positive
8186,3,"delivery was fine, product is decent.",neutral
8187,5,great value for money.,positive
8188,5,excellent product! exceeded expectations.,positive
8189,3,neutral about the quality.,neutral
8190,2,late delivery and poor packaging.,negative
8191,1,not worth the price.,negative
8192,1,not worth the price.,negative
8193,1,customer service was unhelpful.,negative
8194,1,very disappointed with the quality.,negative
8195,3,works fine but could be better.,neutral
8196,2,product stopped working after few days.,negative
8197,1,late delivery and poor packaging.,negative
8198,5,very satisfied with the quality.,positive
8199,5,"amazing experience, highly recommend!",positive
8200,4,very satisfied with the quality.,positive
8201,5,excellent product! exceeded expectations.,positive
8202,3,works fine but could be better.,neutral
8203,3,"product is okay, nothing special.",neutral
8204,2,not worth the price.,negative
8205,4,very satisfied with the quality.,positive
8206,5,excellent product! exceeded expectations.,positive
8207,5,"amazing experience, highly recommend!",positive
8208,1,very disappointed with the quality.,negative
8209,1,very disappointed with the quality.,negative
8210,1,customer service was unhelpful.,negative
8211,1,customer service was unhelpful.,negative
8212,2,customer service was unhelpful.,negative
8213,3,neutral about the quality.,neutral
8214,3,works fine but could be better.,neutral
8215,4,great value for money.,positive
8216,5,"amazing experience, highly recommend!",positive
8217,1,very disappointed with the quality.,negative
8218,4,very satisfied with the quality.,positive
8219,4,great value for money.,positive
8220,2,customer service was unhelpful.,negative
8221,4,great value for money.,positive
8222,4,excellent product! exceeded expectations.,positive
8223,2,product stopped working after few days.,negative
8224,4,excellent product! exceeded expectations.,positive
8225,3,works fine but could be better.,neutral
8226,1,late delivery and poor packaging.,negative
8227,5,fast delivery and great packaging.,positive
8228,2,not worth the price.,negative
8229,3,"product is okay, nothing special.",neutral
8230,2,customer service was unhelpful.,negative
8231,3,"delivery was fine, product is decent.",neutral
