id_cliente,calificacion,texto_de_review,opinion
5347,4,fast delivery and great packaging.,1
5348,5,fast delivery and great packaging.,1
5349,1,late delivery and poor packaging.,0
5350,3,"product is okay, nothing special.",0
5351,3,"product is okay, nothing special.",0
5352,3,"delivery was fine, product is decent.",0
5353,3,average experience overall.,0
5354,4,"amazing experience, highly recommend!",1
5355,2,not worth the price.,0
5356,2,customer service was unhelpful.,0
5357,5,excellent product! exceeded expectations.,1
5358,1,product stopped working after few days.,0
5359,5,great value for money.,1
5360,5,great value for money.,1
5361,3,works fine but could be better.,0
5362,3,average experience overall.,0
5363,5,very satisfied with the quality.,1
5364,1,product stopped working after few days.,0
5365,4,"amazing experience, highly recommend!",1
5366,5,fast delivery and great packaging.,1
5367,2,product stopped working after few days.,0
5368,5,excellent product! exceeded expectations.,1
5369,3,"delivery was fine, product is decent.",0
5370,4,great value for money.,1
5371,5,fast delivery and great packaging.,1
5372,5,fast delivery and great packaging.,1
5373,3,average experience overall.,0
5374,5,excellent product! exceeded expectations.,1
5375,2,very disappointed with the quality.,0
5376,1,product stopped working after few days.,0
5377,4,great value for money.,1
5378,4,great value for money.,1
5379,3,average experience overall.,0
5380,1,very disappointed with the quality.,0
5381,1,customer service was unhelpful.,0
5382,4,"amazing experience, highly recommend!",1
5383,1,not worth the price.,0
5384,2,very disappointed with the quality.,0
5385,2,late delivery and poor packaging.,0
5386,2,very disappointed with the quality.,0
5387,1,late delivery and poor packaging.,0
5388,5,great value for money.,1
5389,3,"product is okay, nothing special.",0
5390,1,late delivery and poor packaging.,0
5391,4,very satisfied with the quality.,1
5392,5,excellent product! exceeded expectations.,1
5393,1,very disappointed with the quality.,0
5394,1,late delivery and poor packaging.,0
5395,5,"amazing experience, highly recommend!",1
5396,1,very disappointed with the quality.,0
5397,3,works fine but could be better.,0
5398,1,product stopped working after few days.,0
5399,1,product stopped working after few days.,0
5400,5,"amazing experience, highly recommend!",1
5401,1,customer service was unhelpful.,0
5402,3,neutral about the quality.,0
5403,4,very satisfied with the quality.,1
5404,3,neutral about the quality.,0
5405,3,works fine but could be better.,0
5406,5,fast delivery and great packaging.,1
5407,3,works fine but could be better.,0
5408,3,average experience overall.,0
5409,5,very satisfied with the quality.,1
5410,5,great value for money.,1
5411,1,not worth the price.,0
5412,1,very disappointed with the quality.,0
5413,1,not worth the price.,0
5414,1,late delivery and poor packaging.,0
5415,1,not worth the price.,0
5416,4,fast delivery and great packaging.,1
5417,3,works fine but could be better.,0
5418,5,fast delivery and great packaging.,1
5419,2,not worth the price.,0
5420,4,"amazing experience, highly recommend!",1
5421,3,"delivery was fine, product is decent.",0
5422,2,very disappointed with the quality.,0
5423,4,fast delivery and great packaging.,1
5424,5,great value for money.,1
5425,1,product stopped working after few days.,0
5426,2,late delivery and poor packaging.,0
5427,4,excellent product! exceeded expectations.,1
5428,3,"delivery was fine, product is decent.",0
5429,3,neutral about the quality.,0
5430,4,"amazing experience, highly recommend!",1
5431,4,fast delivery and great packaging.,1
5432,3,"delivery was fine, product is decent.",0
5433,4,excellent product! exceeded expectations.,1
5434,5,great value for money.,1
5435,1,product stopped working after few days.,0
5436,4,"amazing experience, highly recommend!",1
5437,3,neutral about the quality.,0
5438,5,"amazing experience, highly recommend!",1
5439,2,product stopped working after few days.,0
5440,2,late delivery and poor packaging.,0
5441,4,very satisfied with the quality.,1
5442,4,very satisfied with the quality.,1
5443,1,product stopped working after few days.,0
5444,4,fast delivery and great packaging.,1
5445,2,customer service was unhelpful.,0
5446,3,"delivery was fine, product is decent.",0
5447,5,great value for money.,1
5448,3,"delivery was fine, product is decent.",0
5449,5,very satisfied with the quality.,1
5450,5,"amazing experience, highly recommend!",1
5451,4,fast delivery and great packaging.,1
5452,2,late delivery and poor packaging.,0
5453,4,"amazing experience, highly recommend!",1
5454,1,not worth the price.,0
5455,4,excellent product! exceeded expectations.,1
5456,3,"product is okay, nothing special.",0
5457,5,excellent product! exceeded expectations.,1
5458,5,fast delivery and great packaging.,1
5459,1,product stopped working after few days.,0
5460,5,fast delivery and great packaging.,1
5461,4,very satisfied with the quality.,1
5462,5,excellent product! exceeded expectations.,1
5463,5,very satisfied with the quality.,1
5464,4,great value for money.,1
5465,4,fast delivery and great packaging.,1
5466,1,customer service was unhelpful.,0
5467,1,product stopped working after few days.,0
5468,4,excellent product! exceeded expectations.,1
5469,5,great value for money.,1
5470,4,"amazing experience, highly recommend!",1
5471,4,great value for money.,1
5472,3,"product is okay, nothing special.",0
5473,3,"product is okay, nothing special.",0
5474,5,fast delivery and great packaging.,1
5475,3,"delivery was fine, product is decent.",0
5476,5,excellent product! exceeded expectations.,1
5477,5,fast delivery and great packaging.,1
5478,5,very satisfied with the quality.,1
5479,2,product stopped working after few days.,0
5480,1,customer service was unhelpful.,0
5481,5,"amazing experience, highly recommend!",1
5482,1,product stopped working after few days.,0
5483,4,"amazing experience, highly recommend!",1
5484,1,product stopped working after few days.,0
5485,5,"amazing experience, highly recommend!",1
5486,2,very disappointed with the quality.,0
5487,5,"amazing experience, highly recommend!",1
5488,4,very satisfied with the quality.,1
5489,1,not worth the price.,0
5490,3,"product is okay, nothing special.",0
5491,1,not worth the price.,0
5492,3,works fine but could be better.,0
5493,4,very satisfied with the quality.,1
5494,4,"amazing experience, highly recommend!",1
5495,3,average experience overall.,0
5496,2,very disappointed with the quality.,0
5497,3,"product is okay, nothing special.",0
5498,5,great value for money.,1
5499,3,works fine but could be better.,0
5500,2,very disappointed with the quality.,0
5501,4,fast delivery and great packaging.,1
5502,2,product stopped working after few days.,0
5503,5,great value for money.,1
5504,5,fast delivery and great packaging.,1
5505,1,not worth the price.,0
5506,4,"amazing experience, highly recommend!",1
5507,4,great value for money.,1
5508,1,very disappointed with the quality.,0
5509,1,product stopped working after few days.,0
5510,1,very disappointed with the quality.,0
5511,2,late delivery and poor packaging.,0
5512,4,fast delivery and great packaging.,1
5513,5,excellent product! exceeded expectations.,1
5514,4,"amazing experience, highly recommend!",1
5515,4,great value for money.,1
5516,5,great value for money.,1
5517,1,not worth the price.,0
5518,1,late delivery and poor packaging.,0
5519,1,very disappointed with the quality.,0
5520,5,"amazing experience, highly recommend!",1
5521,2,product stopped working after few days.,0
5522,2,very disappointed with the quality.,0
5523,3,"product is okay, nothing special.",0
5524,2,very disappointed with the quality.,0
5525,5,"amazing experience, highly recommend!",1
5526,4,fast delivery and great packaging.,1
5527,4,"amazing experience, highly recommend!",1
5528,5,excellent product! exceeded expectations.,1
5529,4,fast delivery and great packaging.,1
5530,3,"delivery was fine, product is decent.",0
5531,3,"product is okay, nothing special.",0
5532,1,late delivery and poor packaging.,0
5533,2,product stopped working after few days.,0
5534,4,great value for money.,1
5535,2,customer service was unhelpful.,0
5536,3,works fine but could be better.,0
5537,3,"delivery was fine, product is decent.",0
5538,5,great value for money.,1
5539,5,very satisfied with the quality.,1
5540,3,neutral about the quality.,0
5541,2,product stopped working after few days.,0
5542,4,excellent product! exceeded expectations.,1
5543,5,great value for money.,1
5544,5,"amazing experience, highly recommend!",1
5545,3,neutral about the quality.,0
5546,2,not worth the price.,0
5547,4,fast delivery and great packaging.,1
5548,1,customer service was unhelpful.,0
5549,3,average experience overall.,0
5550,4,"amazing experience, highly recommend!",1
5551,3,works fine but could be better.,0
5552,4,excellent product! exceeded expectations.,1
5553,3,"delivery was fine, product is decent.",0
5554,5,great value for money.,1
5555,4,"amazing experience, highly recommend!",1
5556,2,late delivery and poor packaging.,0
5557,5,"amazing experience, highly recommend!",1
5558,3,"product is okay, nothing special.",0
5559,1,very disappointed with the quality.,0
5560,1,very disappointed with the quality.,0
5561,4,"amazing experience, highly recommend!",1
5562,4,excellent product! exceeded expectations.,1
5563,2,very disappointed with the quality.,0
5564,1,not worth the price.,0
5565,2,customer service was unhelpful.,0
5566,3,average experience overall.,0
5567,1,customer service was unhelpful.,0
5568,3,average experience overall.,0
5569,1,very disappointed with the quality.,0
5570,3,"delivery was fine, product is decent.",0
5571,3,neutral about the quality.,0
5572,1,not worth the price.,0
5573,1,customer service was unhelpful.,0
5574,4,very satisfied with the quality.,1
5575,2,customer service was unhelpful.,0
5576,3,average experience overall.,0
5577,1,very disappointed with the quality.,0
5578,2,very disappointed with the quality.,0
5579,2,very disappointed with the quality.,0
5580,4,very satisfied with the quality.,1
5581,3,works fine but could be better.,0
5582,5,fast delivery and great packaging.,1
5583,5,great value for money.,1
5584,5,excellent product! exceeded expectations.,1
5585,1,product stopped working after few days.,0
5586,5,excellent product! exceeded expectations.,1
5587,1,late delivery and poor packaging.,0
5588,4,very satisfied with the quality.,1
5589,3,"product is okay, nothing special.",0
5590,5,very satisfied with the quality.,1
5591,3,neutral about the quality.,0
5592,4,"amazing experience, highly recommend!",1
5593,2,product stopped working after few days.,0
5594,3,works fine but could be better.,0
5595,5,great value for money.,1
5596,1,customer service was unhelpful.,0
5597,4,"amazing experience, highly recommend!",1
5598,4,very satisfied with the quality.,1
5599,2,customer service was unhelpful.,0
5600,4,great value for money.,1
5601,3,neutral about the quality.,0
5602,5,excellent product! exceeded expectations.,1
5603,4,fast delivery and great packaging.,1
5604,5,excellent product! exceeded expectations.,1
5605,3,"product is okay, nothing special.",0
5606,2,product stopped working after few days.,0
5607,3,neutral about the quality.,0
5608,5,great value for money.,1
5609,1,not worth the price.,0
5610,1,customer service was unhelpful.,0
5611,1,not worth the price.,0
5612,2,customer service was unhelpful.,0
5613,3,"product is okay, nothing special.",0
5614,3,neutral about the quality.,0
5615,3,neutral about the quality.,0
5616,5,"amazing experience, highly recommend!",1
5617,1,very disappointed with the quality.,0
5618,5,"amazing experience, highly recommend!",1
